idMso	Exists in Office 2010	Exists in Office 2013
GrooveFilesToolSharePointProperties	1	0
GrooveFilesToolShowDownloadProgress	1	0
GrooveFilesToolShowHideFolders	1	0
GrooveFormsToolAdvancedFind	1	0
GrooveFormsToolArrange	1	0
GrooveFormsToolArrangeViewGallery	1	0
GrooveFormsToolClearFindResults	1	0
GrooveFormsToolDelete	1	0
GrooveFormsToolExportMenu	1	0
GrooveFormsToolFind	1	0
GrooveFormsToolImportMenu	1	0
GrooveFormsToolNewRecordGallery	1	0
GrooveFormsToolRecordProperties	1	0
GrooveFormsToolRevert	1	0
GrooveFormsToolRunMacroGallery	1	0
GrooveFormsToolSaveAndClose	1	0
GrooveFormsToolSaveAndCreateAnother	1	0
GrooveFormsToolUpdate	1	0
GrooveGetListOrLibrary	1	0
GrooveGrowFontMenu	1	0
GrooveHelpAbout	1	0
GrooveHelpForChat	1	0
GrooveHelpForTool	1	0
GrooveHelpOnGrooveHelp	1	0
GrooveHyperlink	1	0
GrooveInvitationHelp	1	0
GrooveInvite	1	0
GrooveInviteMembers	1	0
GrooveInviteMembersLB	1	0
GrooveInviteMembersMenu	1	0
GrooveInviteMyOtherComputers	1	0
GrooveInviteVia	1	0
GrooveInviteViaOutlook	1	0
GrooveManageContacts	1	0
GrooveManageWorkspaces	1	0
GrooveManageWorkspacesHelp	1	0
GrooveMarkAllEntriesReadInMenu	1	0
GrooveMarkAllEntriesUnreadInMenu	1	0
GrooveMarkAsReadMenu	1	0
GrooveMarkAsUnreadMenu	1	0
GrooveMarkSelectedEntriesReadInMenu	1	0
GrooveMarkSelectedEntriesReadInMenuLB	1	0
GrooveMarkSelectedEntriesUnreadInMenu	1	0
GrooveMarkSelectedEntriesUnreadInMenuLB	1	0
GrooveMarkSelectedEntryRead	1	0
GrooveMarkSelectedEntryUnread	1	0
GrooveMarkToolRead	1	0
GrooveMarkToolReadInMenu	1	0
GrooveMarkToolUnreadInMenu	1	0
GrooveMarkWorkspaceReadInMenu	1	0
GrooveMarkWorkspaceUnreadInMenu	1	0
GrooveMeetingsToolAll	1	0
GrooveMeetingsToolAppointmentAddAttachments	1	0
GrooveMeetingsToolAppointmentAddAttendees	1	0
GrooveMeetingsToolAppointmentAgenda	1	0
GrooveMeetingsToolAppointmentAgendaDetails	1	0
GrooveMeetingsToolAppointmentAgendaTopic	1	0
GrooveMeetingsToolAppointmentAgendaTopics	1	0
GrooveMeetingsToolAppointmentCalendar	1	0
GrooveMeetingsToolAppointmentCancel	1	0
GrooveMeetingsToolAppointmentDelete	1	0
GrooveMeetingsToolAppointmentEdit	1	0
GrooveMeetingsToolAppointmentInsertAgenda	1	0
GrooveMeetingsToolAppointmentMeeting	1	0
GrooveMeetingsToolAppointmentMoveDown	1	0
GrooveMeetingsToolAppointmentMoveUp	1	0
GrooveMeetingsToolAppointmentNew	1	0
GrooveMeetingsToolAppointmentNote	1	0
GrooveMeetingsToolAppointmentNotes	1	0
GrooveMeetingsToolAppointmentRecurrence	1	0
GrooveMeetingsToolAppointmentSave	1	0
GrooveMeetingsToolAppointmentSend	1	0
GrooveMeetingsToolAppointmentShowAgenda	1	0
GrooveMeetingsToolAppointmentSummary	1	0
GrooveMeetingsToolAppointmentSummaryPage	1	0
GrooveMeetingsToolAppointmentTimeZones	1	0
GrooveMeetingsToolBusinessActive	1	0
GrooveMeetingsToolBusinessMonth	1	0
GrooveMeetingsToolBusinessWeek	1	0
GrooveMeetingsToolDay	1	0
GrooveMeetingsToolDeleteMeeting	1	0
GrooveMeetingsToolFilterMeetingListMenu	1	0
GrooveMeetingsToolMonth	1	0
GrooveMeetingsToolNewMeeting	1	0
GrooveMeetingsToolNext	1	0
GrooveMeetingsToolPrevious	1	0
GrooveMeetingsToolSelectDate	1	0
GrooveMeetingsToolToday	1	0
GrooveMeetingsToolWeek	1	0
GrooveMemberProperties	1	0
GrooveMessageHistory	1	0
GrooveMoreColors	1	0
GrooveNavigation	1	0
GrooveNewFolder	1	0
GrooveNewGrooveContact	1	0
GrooveNewItemMenu	1	0
GrooveNewMeeting	1	0
GrooveNewWorkspaceFromArchive	1	0
GrooveNewWorkspaceFromTemplate	1	0
GrooveNewWorkspaceHelp	1	0
GrooveNext	1	0
GrooveNextUnread	1	0
GrooveNotepadToolExport	1	0
GrooveNotepadToolNewNote	1	0
GrooveNotepadToolSaveAndClose	1	0
GrooveOfficeDiagnostics	1	0
GrooveOfficeOnline	1	0
GrooveOfflineHelp	1	0
GrooveOpenDesktopSearch	1	0
GrooveOpenInNewWindow	1	0
GrooveOpenLaunchbar	1	0
GrooveOverallExperienceGiveFeedback	1	0
GroovePauseAllSharedSpaces	1	0
GroovePauseSharedSpace	1	0
GroovePicturesToolInsertPicture	1	0
GroovePicturesToolSaveAs	1	0
GroovePrevious	1	0
GroovePreviousUnread	1	0
GroovePublish	1	0
GrooveRename	1	0
GrooveRenameItem	1	0
GrooveRenameTool	1	0
GrooveRestoreSharedSpaceTpl	1	0
GrooveResumeAllSharedSpaces	1	0
GrooveSaveAsWorkspace	1	0
GrooveSaveInvitationFile	1	0
GrooveSaveShortcutToDesktop	1	0
GrooveSaveToolAsTemplate	1	0
GrooveSaveWorkspaceAsTemplate	1	0
GrooveSendEmailToMembers	1	0
GrooveSendGrooveMessage	1	0
GrooveSendMenu	1	0
GrooveSendMessageMenu	1	0
GrooveSetAlerts	1	0
GrooveSetAlertsForPerson	1	0
GrooveSetAlertsForWorkspace	1	0
GrooveSetAlertsMenu	1	0
GrooveSetAsHomePage	1	0
GrooveSetRoles	1	0
GrooveShareFilesHelp	1	0
GrooveShowCalendar	1	0
GrooveShowHideChat	1	0
GrooveShowHideContactList	1	0
GrooveShowHideList	1	0
GrooveShowHideToolsInWorkspaceList	1	0
GrooveShowHideWorkspaceList	1	0
GrooveSketchpadToolArrangeMenu	1	0
GrooveSketchpadToolBackgroundMenu	1	0
GrooveSketchpadToolBringForward	1	0
GrooveSketchpadToolBringToFront	1	0
GrooveSketchpadToolDeleteBackground	1	0
GrooveSketchpadToolInsertBackground	1	0
GrooveSketchpadToolNewSketch	1	0
GrooveSketchpadToolSendBackward	1	0
GrooveSketchpadToolSendToBack	1	0
GrooveSplitView	1	0
GrooveSubmitBug	1	0
GrooveSuppressAlerts	1	0
GrooveSyncAll	1	0
GrooveSyncMenu	1	0
GrooveSyncSettings	1	0
GrooveTicTacToeToolResetGame	1	0
GrooveTicTacToeToolStartNewGame	1	0
GrooveToggleOverview	1	0
GrooveToolProperties	1	0
GrooveTutorial	1	0
GrooveUseAccountOnAnotherComputer	1	0
GrooveViewByBusinessMonth	1	0
GrooveViewByBusinessWeek	1	0
GrooveViewByDay	1	0
GrooveViewByMonth	1	0
GrooveViewByWeek	1	0
GrooveViewContactsByAlphabetical	1	0
GrooveViewContactsByFolder	1	0
GrooveViewContactsByOrganization	1	0
GrooveViewContactsByStatus	1	0
GrooveViewContactsByType	1	0
GrooveViewContactsByVerificationStatus	1	0
GrooveViewWorkspacesByAlphabetical	1	0
GrooveViewWorkspacesByFolder	1	0
GrooveViewWorkspacesByLastUnreadTime	1	0
GrooveViewWorkspacesBySize	1	0
GrooveViewWorkspacesByStatus	1	0
GrooveViewWorkspacesByType	1	0
GrooveWorkOffline	1	0
GrooveWorkspaceProperties	1	0
Group3DEffects	1	1
GroupAccessLayout	1	0
GroupAccessLayoutDib	1	0
GroupAccessLayoutWeb	0	1
GroupAccessReportLayout	1	1
GroupAccessReportLayoutDib	1	0
GroupAccessServices	1	0
GroupAccessTemplates	1	1
GroupAccessTextFormatting	1	1
GroupAccessTools	0	1
GroupActions	1	1
GroupActionsLaunchbar	1	1
GroupAddInsCustomToolbars	1	1
GroupAddInsMenuCommands	1	1
GroupAddInsToolbarCommands	1	1
GroupAddLocation	0	1
GroupAddOptions	1	1
GroupAddins	1	1
GroupAdminister	1	1
GroupAdpDiagramLayout	1	1
GroupAdpDiagramShowHide	1	1
GroupAdpOutputOperations	1	1
GroupAdpQueryTools	1	1
GroupAdpQueryType	1	1
GroupAdpSqlStatementDesignTools	1	1
GroupAdvancedFieldProperties	1	1
GroupAfterEvents	0	1
GroupAlignment	1	1
GroupAlignmentExcel	1	1
GroupAllFilesActions	1	1
GroupAllFilesEdit	1	1
GroupAllFilesManage	1	1
GroupAllFilesNew	0	1
GroupAllFilesReports	1	1
GroupAllow	1	1
GroupAnalyze	1	1
GroupAnimationCustom	1	1
GroupAnimationPreview	0	1
GroupAnimationTiming	1	1
GroupAnimations	1	1
GroupAppearance	1	1
GroupApplicationLog	0	1
GroupApply	1	1
GroupAppointmentActions	1	1
GroupAppointmentMoreOptions	1	1
GroupAppointmentOptions	1	1
GroupArrange	1	1
GroupArrangeChartsTables	0	1
GroupArrangeFilesTool	1	1
GroupArrangeFormsTool	1	1
GroupArrangeMeetingsTool	1	1
GroupArrangeOutlook	1	1
GroupArrangePictures	0	1
GroupArrangeSiteClient	1	1
GroupArrangeSpd	1	1
GroupArrangeViewMeetingsTool	1	1
GroupArrangement	1	1
GroupAsianTypography	1	1
GroupAssignResources	1	1
GroupAssignmentProperties	1	1
GroupAssignments	1	1
GroupAssignmentsStandard	1	1
GroupAttach	1	1
GroupAttachmentActions	1	1
GroupAttachmentFile	1	1
GroupAttachmentMessage	1	1
GroupAttachmentSelection	1	1
GroupAttendees	1	1
GroupAttendeesMeetingNotSent	1	1
GroupAttendeesMeetingSent	1	1
GroupAudioBookmark	1	1
GroupAudioEditing	1	1
GroupAudioOptions	1	1
GroupAudioStyles	0	1
GroupAudioToolsAdjust	1	1
GroupAudioVideoRecordingOptions	1	1
GroupAuthors	1	1
GroupAutoColor	1	1
GroupAutoFormatAccess	1	1
GroupBackground	1	1
GroupBackgroundRemoval	1	0
GroupBackgroundRemovalClose	0	1
GroupBackgroundRemovalMode	1	1
GroupBackgrounds	0	1
GroupBasicText	1	1
GroupBasicTextSmall	1	1
GroupBdcEntitiesManage	1	1
GroupBdcEntitiesNew	1	1
GroupBeforeEvents	0	1
GroupBlogBasicText	1	1
GroupBlogInsertLinks	1	1
GroupBlogInsertText	1	1
GroupBlogProofing	1	1
GroupBlogProperties	1	1
GroupBlogPublish	1	1
GroupBlogStyles	1	1
GroupBlogSymbols	1	1
GroupBookmark	1	1
GroupBorder	1	1
GroupBordersAndShading	1	1
GroupBroadcastBroadcast	1	1
GroupBroadcastResume	1	1
GroupBroadcastTools	0	1
GroupBuildingBlocks	1	1
GroupBusinessDataActions	1	0
GroupBusinessDataCatalogEntitiesEdit	0	1
GroupBusinessDataCatalogEntriesEdit	1	0
GroupBusinessDataSource	1	1
GroupBusinessDataSourceViews	1	1
GroupBusinessDataSyncWithLocalCache	0	1
GroupButton	1	1
GroupBy	1	1
GroupByNew	1	1
GroupByThisField	1	1
GroupCDAudioSetup	1	1
GroupCFFDesign	1	1
GroupCFFInsert	1	1
GroupCachedModeStatus	0	1
GroupCalculatedColumns	1	1
GroupCalculation	1	1
GroupCalendar	1	1
GroupCalendarActions	1	1
GroupCalendarArrange	1	1
GroupCalendarMenu	1	1
GroupCalendarNew	1	1
GroupCalendarOptions	1	1
GroupCalendarRecurringRespond	1	1
GroupCalendarRefineSearch	1	1
GroupCalendarRespond	1	1
GroupCalendarShare	1	1
GroupCalendarTags	1	1
GroupCalendarTool	1	1
GroupCalendarToolCalendarView	1	1
GroupCalendarViewFormat	1	1
GroupCalendarViewLayout	1	1
GroupCalendarViewShowHide	1	1
GroupCaptions	1	1
GroupCatalogMergeFinish	1	1
GroupCatalogMergeInsertFields	1	1
GroupCatalogMergeLayoutCanvases	1	1
GroupCatalogMergePreviewResults	1	1
GroupCatalogMergeStart	1	1
GroupCellLayout	1	1
GroupCells	1	1
GroupCellsInsert	1	1
GroupChangeFormView	0	1
GroupChanges	1	1
GroupChangesExcel	1	1
GroupChangesTracking	1	1
GroupChartAnalysis	1	1
GroupChartAxes	1	1
GroupChartBackground	1	1
GroupChartCurrentSelection	1	1
GroupChartData	1	1
GroupChartLabels	1	1
GroupChartLayouts	1	1
GroupChartLocation	1	1
GroupChartOptionsShowHide	0	1
GroupChartProperties	1	1
GroupChartShapes	1	1
GroupChartStyles	1	1
GroupChartType	1	1
GroupCheckoutFromProjectServer	0	1
GroupChess	1	1
GroupChessboard	1	1
GroupChineseTranslation	1	1
GroupChineseTranslationReadonly	0	1
GroupCitationsAndBibliography	1	1
GroupCleanUp	1	1
GroupClear	1	1
GroupClearSearch	1	1
GroupClipboard	1	1
GroupClipboardInfoPath	0	1
GroupClipboardMeetingsToolO12	1	1
GroupClipboardSimple	1	1
GroupClipboardWithLink	1	1
GroupCloseBackgroundRemoval	1	0
GroupCloseMergeView	1	0
GroupCode	1	1
GroupCodeEditing	0	1
GroupCodeEditor	1	1
GroupCodeEventsBasic	0	1
GroupCodeEventsControls	0	1
GroupCodeFormatting	1	1
GroupCodeSnippet	1	1
GroupCollectData	1	1
GroupColor	1	1
GroupColorGrayscale	1	1
GroupColorModeClose	1	1
GroupColorModeSetting	1	1
GroupColumnActions	1	1
GroupColumnAdministration	1	1
GroupColumns	1	1
GroupCommentPosition	1	1
GroupCommentShapes	1	1
GroupComments	1	1
GroupCommunicate	1	1
GroupCommunicateActions	1	1
GroupCompare	1	1
GroupCompareProject	0	1
GroupCompareProjectsCompare	1	1
GroupCompareProjectsShow	1	1
GroupCompareProjectsView	1	1
GroupCompatChecker	0	1
GroupCompressMedia	0	1
GroupConflictErrorResolution	1	1
GroupConflicts	1	1
GroupConflictsClose	1	1
GroupConnectedSystemActions	1	1
GroupConnectedToolsWorkspace	1	1
GroupConnections	1	1
GroupContTypeManage	1	1
GroupContTypeNew	1	1
GroupContTypeSummaryManage	1	1
GroupContactCardCallComputer	0	1
GroupContactCardCallHome	0	1
GroupContactCardCallMobile	0	1
GroupContactCardCallNewNumber	0	1
GroupContactCardCallOtherNumber	0	1
GroupContactCardCallWork	0	1
GroupContactFind	0	1
GroupContactOptions	1	1
GroupContactRefineSearch	1	1
GroupContactsActions	1	1
GroupContactsMoreOptions	1	1
GroupContactsNew	1	1
GroupContactsOptions	1	1
GroupContactsShare	1	1
GroupContainerSize	1	1
GroupContainerStyles	1	1
GroupContentTypeActions	0	1
GroupContentTypeAddOptions	1	1
GroupContentTypeColumnActions	1	1
GroupContentTypeColumnAdministration	1	1
GroupContentTypeEdit	1	1
GroupContentTypeSummaryActions	0	1
GroupContentTypeSummaryEdit	1	1
GroupContentTypeSummaryNew	1	1
GroupContentTypeWorkflowsEdit	1	1
GroupContentTypeWorkflowsNew	1	1
GroupControlAlignment	1	1
GroupControlAlignmentLayout	1	1
GroupControlBordersAndShading	1	1
GroupControlEvents	1	0
GroupControlFormatting	1	1
GroupControlFormattingDib	1	0
GroupControlFormattingWeb	0	1
GroupControlLayout	1	1
GroupControlPositionLayout	1	1
GroupControlSize	1	1
GroupControlSizeAndLayout	0	1
GroupControls	1	1
GroupControlsAccess	1	1
GroupControlsGallery	1	1
GroupConversations	0	1
GroupConvert	1	1
GroupCopy	1	1
GroupCreate	1	1
GroupCreateClient	1	1
GroupCreateClientQuery	0	1
GroupCreateForms	1	1
GroupCreateFormsWeb	1	1
GroupCreateOther	1	1
GroupCreateOtherSql	0	1
GroupCreateOtherWeb	1	1
GroupCreateReports	1	1
GroupCreateReportsWeb	1	1
GroupCreateSqlQuery	0	1
GroupCreateTableSql	0	1
GroupCreateTables	1	1
GroupCreateTablesWeb	1	1
GroupCreateWebDatabaseObject	0	1
GroupCreateWebQuery	0	1
GroupCrop	0	1
GroupCrossFunctionalFlowchartArrange	1	1
GroupCurrentView	1	1
GroupCustomForms	1	1
GroupCustomizeThemeOptions	0	1
GroupDailyTaskListArrangement	1	1
GroupData	1	1
GroupDataCalendarTool	1	1
GroupDataCalendarView	1	1
GroupDataConnectionsActions	1	1
GroupDataConnectionsEdit	1	1
GroupDataConnectionsManage	1	1
GroupDataConnectionsNew	1	1
GroupDataFormsTool	1	1
GroupDataNetworkDiagram	1	1
GroupDataNotepadTool	1	1
GroupDataResource	1	1
GroupDataShowHide	0	1
GroupDataSourcesConnect	1	1
GroupDataTools	1	1
GroupDataType	1	1
GroupDataTypeAndFormatting	1	1
GroupDataViewActions	1	1
GroupDataViewFields	0	1
GroupDataViewPreview	0	1
GroupDatabaseAnalyze	0	1
GroupDatabaseModelingManage	1	1
GroupDatabaseModelingModel	1	1
GroupDatabaseModelingShowHide	1	1
GroupDatabaseSourceControl	1	1
GroupDatabaseTools	1	1
GroupDatasheetRelationships	1	1
GroupDayWeekMonthArrangement	1	1
GroupDayWeekMonthShowHide	1	0
GroupDelete	1	1
GroupDependencies	1	1
GroupDeprecatedAddon	0	1
GroupDesign	1	1
GroupDesignBlock	1	1
GroupDesignGridlines	1	1
GroupDesignTable	1	1
GroupDesignerHeaders	0	1
GroupDiagramArrangeClassic	1	1
GroupDiagramLayoutClassic	1	1
GroupDiagramParts	1	1
GroupDiagramStylesClassic	1	1
GroupDiagramValidation	0	1
GroupDiagramming	1	1
GroupDibTable	1	0
GroupDigitalSignatures	0	1
GroupDigitalSignaturesInfoPath	0	1
GroupDiscussion	1	1
GroupDisplayData	1	1
GroupDocViews	1	0
GroupDocumentLibraryEdit	1	1
GroupDocumentLibraryFileActions	1	1
GroupDocumentLibraryManage	1	1
GroupDocumentLibraryNew	1	1
GroupDocumentMode	0	1
GroupDocumentViews	1	1
GroupDocumentViewsVisio	0	1
GroupDocuments	0	1
GroupDocumentsClipboard	0	1
GroupDocumentsFilesToolO12	1	1
GroupDocumentsNew	0	1
GroupDocumentsShare	0	1
GroupDocumentsView	1	1
GroupDocumentsViewSiteClient	1	1
GroupDownload	1	1
GroupDrawBorders	1	1
GroupDrawing	1	1
GroupDrawing2	1	1
GroupDrawings	1	1
GroupEditSparklineData	1	0
GroupEditStyles	1	0
GroupEditing	1	1
GroupEditingExcel	1	1
GroupEditingInfoPath	0	1
GroupEditingSpd	0	1
GroupEffect	1	1
GroupEffects	1	1
GroupEntityAssociationActions	1	0
GroupEntityFieldActions	1	1
GroupEntityOperationActions	1	1
GroupEnvelopeLabelCreate	1	1
GroupEquationStructures	1	1
GroupEquationSymbols	1	1
GroupEquationTools	1	1
GroupEventsDesignSql	0	1
GroupExport	1	1
GroupExternalData	0	1
GroupFacilitiesData	1	1
GroupFacilitiesManage	1	1
GroupFacilitiesShapes	1	1
GroupFavorites	1	1
GroupField	1	1
GroupFieldAndTableEvents	0	1
GroupFieldAndTableEventsDesign	1	1
GroupFieldConstraints	1	1
GroupFieldProperties	1	1
GroupFieldValidation	1	1
GroupFieldValidationSql	0	1
GroupFields	1	1
GroupFieldsAndColumns	1	1
GroupFieldsProject	1	0
GroupFieldsTools	1	1
GroupFill	1	1
GroupFilterMail	1	1
GroupFilterMessages	1	1
GroupFilterSearch	1	1
GroupFilterSortAndGroup	1	1
GroupFind	1	1
GroupFindAccess	1	1
GroupFindFormsTool	1	1
GroupFindNotepadTool	1	1
GroupFloorPlanPlan	1	1
GroupFolders	1	1
GroupFollowUp	1	1
GroupFont	1	1
GroupFontAccess	1	1
GroupFontStyles	1	1
GroupFootnotes	1	1
GroupForm	1	1
GroupFormBackground	1	1
GroupFormData	0	1
GroupFormHeaderFooter	1	1
GroupFormOptions	0	1
GroupFormPreview	0	1
GroupFormPublishSharePointWorkspace	0	1
GroupFormSubmit	0	1
GroupFormTemplate	1	1
GroupFormatText	1	1
GroupFormatting	1	1
GroupFormattingControls	1	1
GroupFormattingGridlines	1	1
GroupFormsMerge	0	1
GroupFormulaAuditing	1	1
GroupFunctionLibrary	1	1
GroupGanttChartBarStyles	1	1
GroupGanttChartFormat	1	1
GroupGanttChartGallery	1	0
GroupGanttChartShowHide	1	1
GroupGanttChartSyles	0	1
GroupGanttChartText	1	1
GroupGanttColumns	1	1
GroupGanttManage	1	1
GroupGanttNavigation	1	1
GroupGanttTasks	1	1
GroupGetExternalData	1	1
GroupGoTo	1	1
GroupGoToBrowserOnlyTool	1	1
GroupGoToSharePointFilesToolO12	1	1
GroupGoto	1	1
GroupGroove2007Documents	1	0
GroupGrooveActions	1	0
GroupGrooveActionsFilesTool	1	0
GroupGrooveAdd	1	0
GroupGrooveAddTool	1	0
GroupGrooveArrange	1	0
GroupGrooveArrangeFormsTool	1	0
GroupGrooveArrangeMeetingsTool	1	0
GroupGrooveCalendar	1	0
GroupGrooveCalendarToolCalendarView	1	0
GroupGrooveChess	1	0
GroupGrooveClipboard	1	0
GroupGrooveCommunicate	1	0
GroupGrooveComputers	1	0
GroupGrooveConnect	1	0
GroupGrooveContacts	1	0
GroupGrooveDataCalendarTool	1	0
GroupGrooveDataFormsTool	1	0
GroupGrooveDataNotepadTool	1	0
GroupGrooveDocuments	1	0
GroupGrooveDocumentsClipboard	1	0
GroupGrooveDocumentsFilesToolO12	1	0
GroupGrooveDocumentsNew	1	0
GroupGrooveDocumentsShare	1	0
GroupGrooveDownloadSettings	1	0
GroupGrooveEditing	1	0
GroupGrooveFindFormsTool	1	0
GroupGrooveFolder	1	0
GroupGrooveFormatText	1	0
GroupGrooveGoTo	1	0
GroupGrooveGoToBrowserOnlyTool	1	0
GroupGrooveGoToSharePointFilesToolO12	1	0
GroupGrooveIdentity	1	0
GroupGrooveImportExportCalendarTool	1	0
GroupGrooveImportExportFormsTool	1	0
GroupGrooveImportExportNotepadTool	1	0
GroupGrooveInvite	1	0
GroupGrooveLaunch	1	0
GroupGrooveListToolClipboard	1	0
GroupGrooveListToolEnterDesigner	1	0
GroupGrooveListToolItem	1	0
GroupGrooveListToolNew	1	0
GroupGrooveListToolPeople	1	0
GroupGrooveListToolPreviewPane	1	0
GroupGrooveListToolQuickView	1	0
GroupGrooveListToolSpelling	1	0
GroupGrooveListToolTrack	1	0
GroupGrooveMacro	1	0
GroupGrooveMeetings	1	0
GroupGrooveMeetingsToolAppointmentAgendaOptions	1	0
GroupGrooveMeetingsToolAppointmentMeeting	1	0
GroupGrooveMeetingsToolAppointmentNotesOptions	1	0
GroupGrooveMeetingsToolAppointmentProfileOptions	1	0
GroupGrooveMeetingsToolAppointmentShow	1	0
GroupGrooveMeetingsToolAppointmentSummaryOptions	1	0
GroupGrooveMeetingsToolCalendar	1	0
GroupGrooveMeetingsToolCalendarView	1	0
GroupGrooveMeetingsToolShare	1	0
GroupGrooveMembership	1	0
GroupGrooveNavigate	1	0
GroupGrooveNavigateCalendarTool	1	0
GroupGrooveNavigateMeetingsTool	1	0
GroupGrooveNewTools	1	0
GroupGrooveNotepad	1	0
GroupGrooveOptions	1	0
GroupGroovePeople	1	0
GroupGroovePictures	1	0
GroupGrooveProofing	1	0
GroupGroovePublish	1	0
GroupGrooveQuickView	1	0
GroupGrooveQuickViewCalendarTool	1	0
GroupGrooveQuickViewFilesTool	1	0
GroupGrooveQuickViewMeetingsTool	1	0
GroupGrooveQuickViewWithGallery	1	0
GroupGrooveResolveConflictsAndErrors	1	0
GroupGrooveReview	1	0
GroupGrooveSearch	1	0
GroupGrooveSetAlerts	1	0
GroupGrooveShare	1	0
GroupGrooveShareBrowserOnlyTool	1	0
GroupGrooveShareMeetingsTool	1	0
GroupGrooveSharePointConnectedTool	1	0
GroupGrooveShowHide	1	0
GroupGrooveShowHideCalendarTool	1	0
GroupGrooveShowHideFilesTool	1	0
GroupGrooveSiteClientGoTo	1	0
GroupGrooveSketchpad	1	0
GroupGrooveSort	1	0
GroupGrooveSyncSharePointFilesToolO12	1	0
GroupGrooveSystemCommunication	1	0
GroupGrooveTasks	1	0
GroupGrooveTool	1	0
GroupGrooveToolFormsTool	1	0
GroupGrooveTrack	1	0
GroupGrooveUnread	1	0
GroupGrooveView	1	0
GroupGrooveViewPanes	1	0
GroupGrooveVirtualListActions	1	0
GroupGrooveVirtualListSort	1	0
GroupGrooveWindow	1	0
GroupGrooveWindowSiteClient	1	0
GroupGroupingAndTotals	1	1
GroupHeaderFooter	1	1
GroupHeaderFooterClose	1	1
GroupHeaderFooterElements	1	1
GroupHeaderFooterExcel	1	1
GroupHeaderFooterInsert	1	1
GroupHeaderFooterLayout	1	1
GroupHeaderFooterNavigation	1	1
GroupHeaderFooterOptions	1	1
GroupHeaderFooterPosition	1	1
GroupHeaderFooterPub	1	0
GroupHeaderFooterPublisher	0	1
GroupHeaders	1	0
GroupHotspot	1	1
GroupHyperlink	1	1
GroupIconArrangement	1	1
GroupIconEditClipboard	0	1
GroupIconEditPaint	0	1
GroupIconEditSelect	0	1
GroupImages	0	1
GroupImapFolderOptions	0	1
GroupImport	1	1
GroupInclude	1	1
GroupIncludeMainTab	1	1
GroupIndex	1	1
GroupInfoPath	1	1
GroupInfoPathClipboard	1	0
GroupInfoPathInk	1	1
GroupInfoPathInkFormat	1	1
GroupInfoPathInkPens	1	1
GroupInk	1	1
GroupInkClose	1	1
GroupInkConvert	0	1
GroupInkConvertOneNote	0	1
GroupInkCreate	0	1
GroupInkEdit	1	1
GroupInkEditNarrow	0	1
GroupInkEditSmall	1	0
GroupInkFormat	1	1
GroupInkPens	1	1
GroupInkSelect	1	1
GroupInkText	1	0
GroupInkTools	0	1
GroupInkWrite	1	0
GroupInlineEditing	1	1
GroupInsert	0	1
GroupInsertBarcode	1	1
GroupInsertBusinessInfo	1	1
GroupInsertChartsExcel	1	1
GroupInsertComments	0	1
GroupInsertFiles	1	1
GroupInsertIllustrations	1	1
GroupInsertImages	1	0
GroupInsertLinks	1	1
GroupInsertMediaClips	1	1
GroupInsertPages	1	1
GroupInsertProject	1	0
GroupInsertResource	1	0
GroupInsertShapes	1	1
GroupInsertShapesOneNote	0	1
GroupInsertSlicer	1	0
GroupInsertSlides	1	1
GroupInsertSmall	0	1
GroupInsertSparklines	1	0
GroupInsertSymbols	1	1
GroupInsertTables	1	1
GroupInsertTablesExcel	1	1
GroupInsertTablesHome	1	1
GroupInsertText	1	1
GroupInsertTimeStamp	1	1
GroupIntelliSense	1	1
GroupInterconnect	1	1
GroupInvite	1	1
GroupItems	1	1
GroupJournalArrangement	1	1
GroupJournalNew	1	1
GroupJournalOptions	1	1
GroupJournalRefineSearch	1	1
GroupJournalShare	1	1
GroupJournalsActions	1	1
GroupJunkEmail	1	1
GroupLanguage	1	1
GroupLayers	1	1
GroupLayout	0	1
GroupLayoutAccess	0	1
GroupLayoutPagesEdit	1	1
GroupLayoutPagesManage	1	1
GroupLayoutPagesNew	1	1
GroupLayoutRouting	1	1
GroupLayoutShowHide	1	1
GroupLevel	1	1
GroupLines	1	1
GroupLink	1	1
GroupLinkedMeetingNotes	0	1
GroupLinkedNotes	1	1
GroupLinking	1	1
GroupList	1	0
GroupListActions	0	1
GroupListContentTypeActions	1	1
GroupListContentTypeEdit	1	1
GroupListContentTypeManage	1	1
GroupListContentTypeNew	1	1
GroupListCustomActionsActions	1	0
GroupListCustomActionsEdit	1	1
GroupListCustomActionsManage	1	1
GroupListCustomActionsNew	1	1
GroupListEdit	1	1
GroupListFormsActions	1	1
GroupListFormsEdit	1	1
GroupListFormsManage	1	1
GroupListFormsNew	1	1
GroupListManage	1	1
GroupListNew	1	1
GroupListSummaryNew	1	1
GroupListToolDesignerCreate	1	1
GroupListToolDesignerEdit	1	1
GroupListToolDesignerSave	1	1
GroupListToolEnterDesigner	1	1
GroupListToolItem	1	1
GroupListToolQuickView	1	1
GroupListToolQuickViewSiteClient	1	1
GroupListToolSpelling	1	1
GroupListToolTrack	1	1
GroupListToolViewLayout	1	1
GroupListToolWorkspaceTools	1	1
GroupListView	1	1
GroupListViewActions	1	1
GroupListViewData	1	1
GroupListViewFields	1	1
GroupListViewFilterSortAndGroup	1	1
GroupListViewInlineEditing	1	1
GroupListViewToolbar	1	1
GroupListViewsActions	1	1
GroupListViewsEdit	1	1
GroupListViewsManage	1	1
